tech,years,cif_built,cif_withdrawn
Gas,0.4490075290896646,0.016055658931581663,0.09384715145647714
Gas,0.4544832306639288,0.016055658931581663,0.09438432537899491
Gas,0.45722108145106094,0.016592832854099432,0.09492149930151268
Gas,0.459958932238193,0.016592832854099432,0.09545867322403045
Gas,0.4681724845995893,0.016592832854099432,0.09599584714654823
Gas,0.47091033538672145,0.016592832854099432,0.09760736891410153
Gas,0.4736481861738535,0.016592832854099432,0.09868171675913706
Gas,0.47638603696098564,0.016592832854099432,0.09921889068165483
Gas,0.4791238877481177,0.016592832854099432,0.10136758637172591
Gas,0.48186173853524983,0.016592832854099432,0.10190476029424368
Gas,0.48459958932238195,0.016592832854099432,0.10190476029424368
Gas,0.49007529089664614,0.016592832854099432,0.10728305441780474
Gas,0.4928131416837782,0.016592832854099432,0.10835871324251695
Gas,0.49828884325804246,0.016592832854099432,0.11212351912900968
Gas,0.5010266940451745,0.016592832854099432,0.1126613485413658
Gas,0.5065023956194388,0.016592832854099432,0.1131991779537219
Gas,0.5092402464065708,0.016592832854099432,0.11373700736607802
Gas,0.5119780971937029,0.017130662266455536,0.11535049560314634
Gas,0.5147159479808351,0.017130662266455536,0.11642615442785854
Gas,0.5174537987679672,0.017130662266455536,0.11857747207728296
Gas,0.5201916495550992,0.01766849167881164,0.11965313090199517
Gas,0.5284052019164955,0.01766849167881164,0.12019096031435128
Gas,0.5311430527036276,0.01766849167881164,0.12072878972670739
Gas,0.5338809034907598,0.01766849167881164,0.1218044485514196
Gas,0.5366187542778919,0.01766849167881164,0.12288145363248314
Gas,0.5393566050650239,0.01766849167881164,0.12449696125407844
Gas,0.5448323066392882,0.01766849167881164,0.12503546379461022
Gas,0.5503080082135524,0.01766849167881164,0.12665097141620554
Gas,0.5585215605749486,0.01766849167881164,0.12880498157833262
Gas,0.5639972621492129,0.01766849167881164,0.12988198665939615
Gas,0.5667351129363449,0.018206994219343412,0.12988198665939615
Gas,0.5722108145106092,0.018745496759875184,0.1309589917404597
Gas,0.5749486652977412,0.018745496759875184,0.1341900069836503
Gas,0.5776865160848734,0.018745496759875184,0.13526701206471384
Gas,0.5859000684462696,0.019823187831436218,0.1374223942078359
Gas,0.5886379192334018,0.019823187831436218,0.1379612397436164
Gas,0.5913757700205339,0.019823187831436218,0.13957777635095794
Gas,0.5941136208076659,0.019823187831436218,0.1406561586932512
Gas,0.5968514715947981,0.019823187831436218,0.14281292337783774
Gas,0.5995893223819302,0.019823187831436218,0.1438926962840798
Gas,0.6023271731690623,0.019823187831436218,0.14497246919032186
Gas,0.6050650239561944,0.019823187831436218,0.147132015002806
Gas,0.6078028747433265,0.019823187831436218,0.14821178790904807
Gas,0.6105407255304586,0.020902960737678288,0.14929156081529013
Gas,0.6132785763175906,0.020902960737678288,0.14983144726841116
Gas,0.6160164271047228,0.02144319890835836,0.1509119236097713
Gas,0.621492128678987,0.021983437079038434,0.15199239995113142
Gas,0.6242299794661191,0.021983437079038434,0.15307287629249156
Gas,0.6269678302532512,0.021983437079038434,0.1541533526338517
Gas,0.6297056810403833,0.021983437079038434,0.1557740671458919
Gas,0.6324435318275154,0.022523675249718506,0.15631430531657198
Gas,0.6351813826146475,0.022523675249718506,0.15685454348725206
Gas,0.6379192334017796,0.023604863367324605,0.1573951375460551
Gas,0.6406570841889117,0.023604863367324605,0.15793573160485816
Gas,0.6433949349760438,0.023604863367324605,0.1584763256636612
Gas,0.6461327857631759,0.023604863367324605,0.16009810784007036
Gas,0.648870636550308,0.023604863367324605,0.16117929595767647
Gas,0.6516084873374401,0.024145457426127656,0.16280107813408562
Gas,0.6570841889117043,0.024686051484930707,0.16388226625169172
Gas,0.6598220396988365,0.024686051484930707,0.1644235815834218
Gas,0.6652977412731006,0.024686051484930707,0.16604752757861202
Gas,0.6680355920602327,0.024686051484930707,0.1665888429103421
Gas,0.6707734428473648,0.024686051484930707,0.16767292482134039
Gas,0.6735112936344969,0.024686051484930707,0.1703831295988361
Gas,0.676249144421629,0.024686051484930707,0.17201034823545922
Gas,0.6789869952087612,0.024686051484930707,0.1725527544476669
Gas,0.6844626967830253,0.025770863909346117,0.1725527544476669
Gas,0.6872005475701575,0.025770863909346117,0.17363756687208232
Gas,0.6899383983572895,0.025770863909346117,0.17580719172091314
Gas,0.6926762491444216,0.026313270121553822,0.17689200414532855
Gas,0.6954140999315537,0.026313270121553822,0.17743441035753624
Gas,0.6981519507186859,0.02685641631495144,0.17797755655093386
Gas,0.7063655030800822,0.02685641631495144,0.17906384893772911
Gas,0.7118412046543463,0.02685641631495144,0.18015014132452437
Gas,0.7145790554414785,0.02685641631495144,0.180693287517922
Gas,0.7200547570157426,0.02685641631495144,0.18123680623957297
Gas,0.7227926078028748,0.02685641631495144,0.18123680623957297
Gas,0.7255304585900069,0.02685641631495144,0.182869603718842
Gas,0.7282683093771389,0.027401057238429186,0.18450352648927523
Gas,0.731006160164271,0.027401057238429186,0.18504854406622703
Gas,0.7337440109514032,0.027401057238429186,0.1861408469770389
Gas,0.7364818617385352,0.027401057238429186,0.18668775803113105
Gas,0.7392197125256673,0.027948730537892905,0.18668775803113105
Gas,0.7419575633127995,0.027948730537892905,0.18723543133059478
Gas,0.7446954140999316,0.02849678629077804,0.18778348708347992
Gas,0.7474332648870636,0.02849678629077804,0.18833308015965505
Gas,0.7529089664613279,0.02849678629077804,0.1894330382123932
Gas,0.758384668035592,0.02849678629077804,0.1899830172387623
Gas,0.7611225188227242,0.029046765317147116,0.19163295431786953
Gas,0.7638603696098563,0.029596744343516196,0.19328289139697677
Gas,0.7665982203969883,0.03509653460720698,0.19383287042334585
Gas,0.7693360711841205,0.03509653460720698,0.19493361359960487
Gas,0.7720739219712526,0.03509653460720698,0.19493361359960487
Gas,0.7748117727583846,0.03509653460720698,0.19768743996510268
Gas,0.7775496235455168,0.03509653460720698,0.19823820523820224
Gas,0.783025325119781,0.03564729988030654,0.19933973578440137
Gas,0.785763175906913,0.03564729988030654,0.19989050105750092
Gas,0.7885010266940452,0.03619806515340611,0.20044126633060047
Gas,0.7939767282683093,0.03619806515340611,0.2015427968767996
Gas,0.8021902806297057,0.036748830426505674,0.20209356214989915
Gas,0.8049281314168378,0.0378503609727048,0.20319509269609828
Gas,0.8076659822039699,0.038401126245804364,0.20319509269609828
Gas,0.810403832991102,0.038401126245804364,0.20429662324229741
Gas,0.8158795345653662,0.038401126245804364,0.20484738851539697
Gas,0.8213552361396304,0.03895189151890393,0.20539815378849652
Gas,0.8240930869267625,0.03895189151890393,0.20594891906159607
Gas,0.8268309377138946,0.03895189151890393,0.20650008635314315
Gas,0.8295687885010267,0.03895189151890393,0.20815479692798516
Gas,0.8350444900752909,0.03895189151890393,0.20870636711959917
Gas,0.837782340862423,0.045674230235462354,0.20870636711959917
Gas,0.840520191649555,0.045674230235462354,0.2092674050448399
Gas,0.8432580424366872,0.04623526816070309,0.20982844297008063
Gas,0.8459958932238193,0.04623526816070309,0.20982844297008063
Gas,0.8487337440109514,0.04623526816070309,0.2103899043201706
Gas,0.8514715947980835,0.04679672951079307,0.2103899043201706
Gas,0.8569472963723477,0.04679672951079307,0.21207428837044054
Gas,0.8596851471594799,0.04679672951079307,0.2126357497205305
Gas,0.8624229979466119,0.04791965221097302,0.21600451782107036
Gas,0.865160848733744,0.04791965221097302,0.2171274405212503
Gas,0.8678986995208761,0.04791965221097302,0.21768890187134027
Gas,0.8733744010951403,0.04791965221097302,0.2188118245715202
Gas,0.8788501026694046,0.048481113561062994,0.2188118245715202
Gas,0.8815879534565366,0.04904257491115297,0.22105766997188012
Gas,0.8870636550308009,0.04904257491115297,0.22161956354779772
Gas,0.892539356605065,0.04904257491115297,0.22218145712371531
Gas,0.8952772073921971,0.04904257491115297,0.2227433506996329
Gas,0.8980150581793293,0.050166362062988176,0.22442903142738574
Gas,0.9007529089664613,0.050166362062988176,0.22499092500330334
Gas,0.9034907597535934,0.050166362062988176,0.22499092500330334
Gas,0.9062286105407256,0.05072869155323931,0.22555325449355448
Gas,0.9117043121149897,0.05129145831370059,0.22667878801447705
Gas,0.917180013689254,0.05129145831370059,0.22724155477493832
Gas,0.919917864476386,0.05129145831370059,0.22949262181678345
Gas,0.9281314168377823,0.05129145831370059,0.23005538857724472
Gas,0.9308692676249144,0.05129145831370059,0.230618155337706
Gas,0.9390828199863107,0.05129145831370059,0.23174368885862856
Gas,0.9418206707734429,0.05129145831370059,0.23230645561908983
Gas,0.944558521560575,0.05129145831370059,0.23399475590047367
Gas,0.9555099247091033,0.05129145831370059,0.23455752266093494
Gas,0.9582477754962354,0.05129145831370059,0.2351202894213962
Gas,0.9609856262833676,0.051854225074161875,0.23568305618185748
Gas,0.9637234770704997,0.05241699183462316,0.23568305618185748
Gas,0.9664613278576317,0.05241699183462316,0.2362462681691862
Gas,0.9691991786447639,0.05241699183462316,0.23737269214384368
Gas,0.971937029431896,0.05241699183462316,0.23849911611850116
Gas,0.974674880219028,0.05241699183462316,0.24018875208048737
Gas,0.9774127310061602,0.05241699183462316,0.2407519640678161
Gas,0.9828884325804244,0.05241699183462316,0.2424416000298023
Gas,0.9856262833675564,0.053543415809280626,0.24413123599178851
Gas,0.9883641341546886,0.053543415809280626,0.24469444797911724
Gas,0.9938398357289527,0.053543415809280626,0.24582087195377472
Gas,0.9965776865160849,0.053543415809280626,0.24638408394110345
Gas,1.0047912388774811,0.05410662779660936,0.24638408394110345
Gas,1.0102669404517455,0.05410662779660936,0.24694729592843218
Gas,1.0130047912388775,0.05410662779660936,0.24807371990308966
Gas,1.0157426420260096,0.05410662779660936,0.24920014387774714
Gas,1.0184804928131417,0.05410662779660936,0.24976335586507586
Gas,1.0212183436002737,0.05410662779660936,0.24976335586507586
Gas,1.0239561943874058,0.05410662779660936,0.25089160548636974
Gas,1.0266940451745379,0.05410662779660936,0.2520198551076636
Gas,1.0294318959616702,0.05410662779660936,0.25371222953960443
Gas,1.0321697467488022,0.05410662779660936,0.25371222953960443
Gas,1.0349075975359343,0.05410662779660936,0.25484232120109634
Gas,1.0376454483230664,0.05410662779660936,0.2554073670318423
Gas,1.0403832991101984,0.05410662779660936,0.2571025045240801
Gas,1.0431211498973305,0.05410662779660936,0.25823259618557204
Gas,1.0458590006844628,0.055236719458101255,0.25823259618557204
Gas,1.0485968514715949,0.055236719458101255,0.2604927795085558
Gas,1.051334702258727,0.055236719458101255,0.2610578253393018
Gas,1.054072553045859,0.055236719458101255,0.26162287117004773
Gas,1.056810403832991,0.055801765288847206,0.26162287117004773
Gas,1.0622861054072552,0.05636681111959316,0.26162287117004773
Gas,1.0677618069815196,0.05636681111959316,0.2621879170007937
Gas,1.0732375085557837,0.05636681111959316,0.2633180086622856
Gas,1.0759753593429158,0.05636681111959316,0.2644481003237775
Gas,1.08145106091718,0.05636681111959316,0.2650131461545235
Gas,1.0841889117043122,0.05636681111959316,0.2667082836467613
Gas,1.0869267624914443,0.05749690278108505,0.2667082836467613
Gas,1.0896646132785763,0.05749690278108505,0.26727332947750726
Gas,1.0924024640657084,0.05749690278108505,0.2684034211389992
Gas,1.0951403148528405,0.058061948611831005,0.2684034211389992
Gas,1.0978781656399725,0.058061948611831005,0.2695335128004911
Gas,1.1006160164271048,0.058061948611831005,0.27009855863123705
Gas,1.103353867214237,0.058626994442576956,0.27179369612347487
Gas,1.106091718001369,0.058626994442576956,0.2729237877849668
Gas,1.111567419575633,0.05919204027332291,0.2729237877849668
Gas,1.1143052703627652,0.05919204027332291,0.27348883361571275
Gas,1.1170431211498972,0.05975756495646779,0.2751854076651474
Gas,1.1197809719370295,0.06032308963961268,0.2751854076651474
Gas,1.1225188227241616,0.06032308963961268,0.27575093234829223
Gas,1.1252566735112937,0.060888614322757564,0.276881981714582
Gas,1.1334702258726899,0.060888614322757564,0.27744750639772686
Gas,1.1416837782340863,0.060888614322757564,0.2780130310808717
Gas,1.160848733744011,0.060888614322757564,0.2785785557640166
Gas,1.163586584531143,0.060888614322757564,0.27914408044716144
Gas,1.1663244353182751,0.060888614322757564,0.2802751298134512
Gas,1.1690622861054072,0.060888614322757564,0.2802751298134512
Gas,1.1745379876796715,0.060888614322757564,0.28597933982092993
Gas,1.1800136892539357,0.06145903532350543,0.28769060282317355
Gas,1.1854893908281998,0.06145903532350543,0.28826102382392144
Gas,1.1882272416153319,0.06145903532350543,0.28940186582541716
Gas,1.1909650924024642,0.0620294563242533,0.2905427078269129
Gas,1.1937029431895962,0.0620294563242533,0.29111312882766077
Gas,1.1991786447638604,0.06317029832574904,0.29111312882766077
Gas,1.2019164955509924,0.06317029832574904,0.29111312882766077
Gas,1.2046543463381245,0.06317029832574904,0.2916840541794261
Gas,1.2073921971252566,0.06317029832574904,0.2939677555864874
Gas,1.2101300479123889,0.06317029832574904,0.29453868093825275
Gas,1.212867898699521,0.06317029832574904,0.29625145699354877
Gas,1.218343600273785,0.06374122367751436,0.29625145699354877
Gas,1.2210814510609171,0.06374122367751436,0.29739330769707945
Gas,1.2238193018480492,0.06374122367751436,0.2979642330488448
Gas,1.2265571526351813,0.06374122367751436,0.2985351584006101
Gas,1.2457221081451062,0.06374122367751436,0.2996770091041408
Gas,1.2484599589322383,0.06374122367751436,0.2996770091041408
Gas,1.2511978097193703,0.06431266152959546,0.300819884808303
Gas,1.2621492128678986,0.06431266152959546,0.3013913226603841
Gas,1.267624914442163,0.06545553723375766,0.3019627605124652
Gas,1.270362765229295,0.06659841293791986,0.3019627605124652
Gas,1.2758384668035592,0.06716985079000096,0.30253419836454626
Gas,1.2785763175906912,0.06774128864208205,0.30253419836454626
Gas,1.2840520191649556,0.06774128864208205,0.30310563621662734
Gas,1.2867898699520877,0.06831272649416315,0.30310563621662734
Gas,1.3004791238877482,0.06831272649416315,0.30596282547703285
Gas,1.3032169746748803,0.06888416434624424,0.30596282547703285
Gas,1.3059548254620124,0.06945560219832533,0.30653426332911393
Gas,1.3141683778234086,0.06945560219832533,0.307105701181195
Gas,1.3169062286105406,0.06945560219832533,0.3076771390332761
Gas,1.319644079397673,0.07002704005040643,0.3082485768853572
Gas,1.322381930184805,0.07002704005040643,0.3082485768853572
Gas,1.325119780971937,0.07002704005040643,0.3093925039931111
Gas,1.3278576317590691,0.07059900360428337,0.3093925039931111
Gas,1.3333333333333333,0.07059900360428337,0.30996446754698803
Gas,1.3360711841204653,0.07059900360428337,0.310536431100865
Gas,1.3388090349075976,0.07059900360428337,0.310536431100865
Gas,1.3470225872689938,0.07059900360428337,0.3111089237607122
Gas,1.352498288843258,0.0711714962641306,0.3111089237607122
Gas,1.3552361396303902,0.0711714962641306,0.3116814164205594
Gas,1.3579739904175223,0.07231648158382505,0.3122539090804066
Gas,1.3607118412046544,0.07288897424367227,0.31282640174025383
Gas,1.3634496919917864,0.0734614669035195,0.31282640174025383
Gas,1.3716632443531827,0.07403395956336672,0.31282640174025383
Gas,1.374401095140315,0.07403395956336672,0.31282640174025383
Gas,1.379876796714579,0.07403395956336672,0.31339996548084914
Gas,1.3826146475017111,0.07403395956336672,0.31454709296203975
Gas,1.3880903490759753,0.07403395956336672,0.31512065670263506
Gas,1.3908281998631074,0.07403395956336672,0.31569422044323037
Gas,1.3935660506502396,0.07403395956336672,0.3162677841838257
Gas,1.3963039014373717,0.07460752330396203,0.316841347924421
Gas,1.3990417522245038,0.07460752330396203,0.3174149116650163
Gas,1.4017796030116358,0.07518108704455734,0.3179884754056116
Gas,1.404517453798768,0.07575465078515264,0.3185620391462069
Gas,1.4127310061601643,0.07575465078515264,0.3197091666273975
Gas,1.4154688569472964,0.07575465078515264,0.32028327506290316
Gas,1.4182067077344285,0.0763287592206583,0.3208573834984088
Gas,1.4209445585215605,0.07690286765616394,0.32143149193391446
Gas,1.4236824093086926,0.07690286765616394,0.3220061487060347
Gas,1.431895961670089,0.0774775244282842,0.322580805478155
Gas,1.4373716632443532,0.07805218120040447,0.3254540893387563
Gas,1.4401095140314852,0.07805218120040447,0.32602874611087657
Gas,1.4428473648186173,0.07862683797252473,0.32660340288299683
Gas,1.4483230663928817,0.07920428434062617,0.32660340288299683
Gas,1.4537987679671458,0.07920428434062617,0.32718084925109825
Gas,1.4565366187542779,0.07920428434062617,0.32775829561919967
Gas,1.462012320328542,0.07920428434062617,0.3283357419873011
Gas,1.4647501711156743,0.07920428434062617,0.329490634723504
Gas,1.4674880219028064,0.07920428434062617,0.3306455274597069
Gas,1.4702258726899384,0.07920428434062617,0.3318004201959098
Gas,1.4729637234770705,0.07920428434062617,0.3323778665640112
Gas,1.4757015742642026,0.0797817307087276,0.3329553129321126
Gas,1.483915126625599,0.08035917707682903,0.3329553129321126
Gas,1.4893908281998631,0.0815140698130319,0.3329553129321126
Gas,1.4921286789869952,0.08209151618113333,0.3329553129321126
Gas,1.4976043805612593,0.08266896254923477,0.3329553129321126
Gas,1.5003422313483916,0.0832464089173362,0.33353275930021403
Gas,1.5058179329226558,0.0832464089173362,0.33469109263046715
Gas,1.51129363449692,0.0832464089173362,0.33527025929559373
Gas,1.516769336071184,0.08382557558246276,0.33527025929559373
Gas,1.5249828884325805,0.08440474224758931,0.3358494259607203
Gas,1.5277207392197125,0.08440474224758931,0.3364285926258469
Gas,1.5304585900068446,0.08498390891271587,0.3364285926258469
Gas,1.5331964407939767,0.08498390891271587,0.3370077592909735
Gas,1.5359342915811087,0.08556307557784243,0.3370077592909735
Gas,1.538672142368241,0.08556307557784243,0.3370077592909735
Gas,1.5441478439425051,0.08556307557784243,0.3387470037642602
Gas,1.5496235455167693,0.08556307557784243,0.3387470037642602
Gas,1.5578370978781657,0.08614458054820394,0.3387470037642602
Gas,1.5605749486652978,0.08614458054820394,0.3404915186753447
Gas,1.566050650239562,0.08614458054820394,0.34165452861606777
Gas,1.571526351813826,0.08614458054820394,0.3428175385567908
Gas,1.5742642026009583,0.08614458054820394,0.34398054849751386
Gas,1.5824777549623545,0.08614458054820394,0.3445620534678754
Gas,1.5879534565366187,0.08672608551856545,0.3445620534678754
Gas,1.5906913073237507,0.08672608551856545,0.34572506340859843
Gas,1.593429158110883,0.08847060042964998,0.34630656837895996
Gas,1.596167008898015,0.08847060042964998,0.3468880733493215
Gas,1.5989048596851472,0.08847060042964998,0.347469578319683
Gas,1.6071184120465434,0.08905210540001149,0.347469578319683
Gas,1.6098562628336757,0.089633610370373,0.34863258826040605
Gas,1.6125941136208077,0.09021511534073451,0.34863258826040605
Gas,1.623545516769336,0.09137812528145753,0.3492140932307676
Gas,1.626283367556468,0.09195963025181904,0.3492140932307676
Gas,1.6290212183436004,0.09195963025181904,0.3503771031714906
Gas,1.6317590691307324,0.09254113522218055,0.35095860814185215
Gas,1.6344969199178645,0.09254113522218055,0.3521216180825752
Gas,1.6372347707049966,0.09312264019254206,0.35328462802329824
Gas,1.6427104722792607,0.09370414516290357,0.3544476379640213
Gas,1.6454483230663928,0.09370414516290357,0.3550291429343828
Gas,1.648186173853525,0.09370414516290357,0.35561064790474434
Gas,1.6536618754277892,0.09370414516290357,0.35735516281582885
Gas,1.6618754277891854,0.09428565013326508,0.35735516281582885
Gas,1.6673511293634498,0.09486715510362659,0.3596811826972749
Gas,1.672826830937714,0.09486715510362659,0.3602626876676364
Gas,1.675564681724846,0.0954486600739881,0.36084419263799794
Gas,1.68104038329911,0.0954486600739881,0.36258870754908246
Gas,1.6837782340862424,0.0954486600739881,0.36433322246016697
Gas,1.6865160848733745,0.09603079166608491,0.36433322246016697
Gas,1.6892539356605065,0.09603079166608491,0.3649153540522638
Gas,1.6947296372347707,0.09661292325818173,0.3649153540522638
Gas,1.702943189596167,0.09661292325818173,0.3654974856443606
Gas,1.7056810403832992,0.09661292325818173,0.3654974856443606
Gas,1.7166324435318274,0.09661292325818173,0.3660847013551657
Gas,1.7193702943189597,0.09720013896898681,0.3660847013551657
Gas,1.7221081451060918,0.09720013896898681,0.3660847013551657
Gas,1.727583846680356,0.09720013896898681,0.3666725602376146
Gas,1.73305954825462,0.09778864314109811,0.3678495685818372
Gas,1.7357973990417521,0.09778864314109811,0.3684380727539485
Gas,1.7412731006160165,0.09778864314109811,0.36961508109817115
Gas,1.7440109514031485,0.09778864314109811,0.37020358527028246
Gas,1.7467488021902806,0.09837714731320941,0.37020358527028246
Gas,1.7494866529774127,0.09837714731320941,0.3707920894423938
Gas,1.7522245037645447,0.09896565148532072,0.3707920894423938
Gas,1.754962354551677,0.09896565148532072,0.3713805936145051
Gas,1.7631759069130732,0.09955415565743202,0.3713805936145051
Gas,1.7659137577002053,0.1007324747013698,0.3713805936145051
Gas,1.7686516084873374,0.10132163422333869,0.37196975313647396
Gas,1.7741273100616017,0.10132163422333869,0.3743263912243495
Gas,1.7768651608487338,0.10132163422333869,0.3743263912243495
Gas,1.782340862422998,0.10191278639307072,0.3743263912243495
Gas,1.78507871321013,0.10309509073253478,0.3743263912243495
Gas,1.787816563997262,0.10368624290226681,0.3743263912243495
Gas,1.7932922655715264,0.10427739507199885,0.3743263912243495
Gas,1.7960301163586585,0.10427739507199885,0.37550869556381355
Gas,1.8069815195071868,0.10486854724173088,0.37550869556381355
Gas,1.8124572210814511,0.10486854724173088,0.3760998477335456
Gas,1.8206707734428473,0.10545969941146291,0.37669099990327765
Gas,1.8234086242299794,0.10545969941146291,0.3772821520730097
Gas,1.8288843258042438,0.10605085158119494,0.3784644564124737
Gas,1.8316221765913758,0.10605085158119494,0.37964676075193776
Gas,1.83709787816564,0.107233155920659,0.37964676075193776
Gas,1.839835728952772,0.107233155920659,0.3802379129216698
Gas,1.8507871321013005,0.10782430809039104,0.38082906509140185
Gas,1.8535249828884326,0.10841546026012307,0.38082906509140185
Gas,1.8562628336755647,0.10841546026012307,0.3814202172611339
Gas,1.8617385352498288,0.10841546026012307,0.38201136943086594
Gas,1.864476386036961,0.10841546026012307,0.382602521600598
Gas,1.8726899383983573,0.10841546026012307,0.38319367377033003
Gas,1.8809034907597535,0.1090066124298551,0.38319367377033003
Gas,1.8836413415468858,0.10959776459958713,0.3837848259400621
Gas,1.88911704312115,0.11018891676931916,0.3837848259400621
Gas,1.8973305954825461,0.11018891676931916,0.3849671302795261
Gas,1.9055441478439425,0.11018891676931916,0.38555828244925816
Gas,1.9110198494182067,0.11018891676931916,0.38555828244925816
Gas,1.9164955509924708,0.110780762779626,0.38555828244925816
Gas,1.9219712525667352,0.110780762779626,0.386150128459565
Gas,1.9274469541409993,0.110780762779626,0.38733382048017867
Gas,1.9356605065023955,0.11137260878993283,0.38733382048017867
Gas,1.946611909650924,0.11137260878993283,0.38851751250079236
Gas,1.949349760438056,0.11196445480023966,0.38851751250079236
Gas,1.9520876112251881,0.11196445480023966,0.3891093585110992
Gas,1.9548254620123204,0.11196445480023966,0.389701204521406
Gas,1.9575633127994525,0.11196445480023966,0.3902930505317128
Gas,1.9630390143737166,0.11196445480023966,0.39088489654201963
Gas,1.9657768651608487,0.11196445480023966,0.39147674255232645
Gas,1.9712525667351128,0.11196445480023966,0.39206858856263327
Gas,1.9767282683093772,0.11255700791450146,0.39206858856263327
Gas,1.9794661190965093,0.11314956102876327,0.39206858856263327
Gas,1.9876796714579055,0.11374211414302507,0.39206858856263327
Gas,1.9931553730321698,0.11433466725728687,0.39206858856263327
Gas,2.001368925393566,0.11492722037154868,0.3926611416768951
Gas,2.004106776180698,0.11492722037154868,0.3932536947911569
Gas,2.00684462696783,0.11492722037154868,0.3938462479054187
Gas,2.0095824777549622,0.11492722037154868,0.3950313541339423
Gas,2.023271731690623,0.11611232660007227,0.3956239072482041
Gas,2.026009582477755,0.11670487971433408,0.3956239072482041
Gas,2.0314852840520192,0.11670487971433408,0.3968090134767277
Gas,2.0342231348391513,0.11670487971433408,0.3979955649567495
Gas,2.0369609856262834,0.11729815545434498,0.3979955649567495
Gas,2.0396988364134154,0.11729815545434498,0.39858884069676037
Gas,2.0451745379876796,0.11789143119435588,0.39858884069676037
Gas,2.0506502395619437,0.11789143119435588,0.4003686679167931
Gas,2.0616016427104724,0.11789143119435588,0.400961943656804
Gas,2.0643394934976045,0.11848470693436679,0.400961943656804
Gas,2.0670773442847366,0.11848470693436679,0.4015552193968149
Gas,2.0725530458590007,0.11907798267437769,0.40214849513682577
Gas,2.0752908966461328,0.11907798267437769,0.40214849513682577
Gas,2.088980150581793,0.11907798267437769,0.4063065778357359
Gas,2.0917180013689256,0.11907798267437769,0.406900589649866
Gas,2.0944558521560577,0.11907798267437769,0.407494601463996
Gas,2.0971937029431897,0.11967199448850771,0.407494601463996
Gas,2.105407255304586,0.11967199448850771,0.40868262509225606
Gas,2.108145106091718,0.12026600630263773,0.40868262509225606
Gas,2.1190965092402463,0.12086001811676775,0.40868262509225606
Gas,2.1218343600273784,0.12145402993089777,0.41224669597703617
Gas,2.1245722108145104,0.12204804174502779,0.41224669597703617
Gas,2.130047912388775,0.1226420535591578,0.4128407077911662
Gas,2.1437371663244353,0.1226420535591578,0.41343624271251195
Gas,2.1464750171115674,0.12383312340184928,0.4140317776338577
Gas,2.1519507186858315,0.12442865832319502,0.4140317776338577
Gas,2.1546885694729636,0.12502419324454075,0.4140317776338577
Gas,2.1656399726214923,0.12502419324454075,0.4146273125552034
Gas,2.1683778234086244,0.12561972816588649,0.41522284747654914
Gas,2.1711156741957565,0.12561972816588649,0.41581838239789487
Gas,2.184804928131417,0.12561972816588649,0.4164139173192406
Gas,2.198494182067077,0.12561972816588649,0.41700945224058633
Gas,2.206707734428474,0.12561972816588649,0.41760498716193206
Gas,2.212183436002738,0.12621526308723222,0.41760498716193206
Gas,2.21492128678987,0.12681079800857795,0.41760498716193206
Gas,2.217659137577002,0.12681079800857795,0.41760498716193206
Gas,2.223134839151266,0.12681079800857795,0.41820208311845825
Gas,2.2286105407255303,0.12800498992163034,0.41820208311845825
Gas,2.2340862422997945,0.12860208587815655,0.41820208311845825
Gas,2.242299794661191,0.12860208587815655,0.41879917907498443
Gas,2.2477754962354553,0.12860208587815655,0.41879917907498443
Gas,2.2642026009582477,0.1298090158382815,0.4200061090351094
Gas,2.2669404517453797,0.13041248081834397,0.4200061090351094
Gas,2.2751540041067764,0.13041248081834397,0.4200061090351094
Gas,2.2778918548939084,0.13041248081834397,0.42061038512401605
Gas,2.2861054072553046,0.13101675690725062,0.4212146612129227
Gas,2.297056810403833,0.13162103299615727,0.4212146612129227
Gas,2.299794661190965,0.13282958517397056,0.4218189373018294
Gas,2.308008213552361,0.1334338612628772,0.4224232133907361
Gas,2.3134839151266258,0.1334338612628772,0.42302748947964275
Gas,2.31895961670089,0.1334338612628772,0.4236317655685494
Gas,2.327173169062286,0.13403813735178385,0.4236317655685494
Gas,2.3353867214236823,0.1346424134406905,0.4236317655685494
Gas,2.3381245722108144,0.1346424134406905,0.4242360416574561
Gas,2.3408624229979464,0.1346424134406905,0.42484031774636277
Gas,2.3436002737850785,0.1346424134406905,0.42544459383526945
Gas,2.346338124572211,0.13524668952959715,0.42544459383526945
Gas,2.351813826146475,0.13524668952959715,0.4260488699241761
Gas,2.3572895277207393,0.1358509656185038,0.4260488699241761
Gas,2.3655030800821355,0.13645524170741044,0.4266531460130828
Gas,2.3737166324435317,0.1370595177963171,0.43873866779121573
Gas,2.3928815879534566,0.13766379388522373,0.4393429438801224
Gas,2.3983572895277208,0.13766379388522373,0.4399472199690291
Gas,2.406570841889117,0.13766379388522373,0.44055149605793575
Gas,2.409308692676249,0.13826806997413038,0.44055149605793575
Gas,2.412046543463381,0.13887234606303703,0.44115577214684243
Gas,2.414784394250513,0.14008089824085032,0.44115577214684243
Gas,2.4202600958247777,0.14008089824085032,0.4417600482357491
Gas,2.42299794661191,0.14008089824085032,0.4417600482357491
Gas,2.425735797399042,0.14008089824085032,0.4423651988197193
Gas,2.43668720054757,0.1406860488248205,0.4423651988197193
Gas,2.4421629021218343,0.14129119940879067,0.4423651988197193
